dataset_source,model_key,model_random_seed,baseline_model_key,baseline_random_seed,track,reporting_phase,model_success_observation_count,baseline_success_observation_count,paired_observation_count,paired_count,model_mae,baseline_mae,mae_difference,relative_mae_improvement_pct,ci_95_lower,ci_95_upper,comparison_status,comparison_reason,significance_status,comparison_method,bootstrap_samples,minimum_paired_observations
nrel_comstock,deepar,17,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,17,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,29,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,deepar,43,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5415.443385712702,3945.486667500001,1469.9567182127023,-37.25666418597018,56.35409314593641,3308.833282528589,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5451.413654113001,3945.486667500001,1505.9269866130007,-38.1683455939089,78.56992008315697,3348.2664683863527,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,5350.76220777022,3945.486667500001,1405.2755402702192,-35.61729283857017,-135.8411631496009,3316.268148763079,OK,paired cohort meets minimum sample count,NO_DETECTED_DIFFERENCE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,12833.868259461946,11486.305733333333,1347.5625261286116,-11.731905430812086,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,12823.257691720091,11486.305733333333,1336.951958386758,-11.63952962271338,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,12814.173350283609,11486.305733333333,1327.8676169502767,-11.56044117036512,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,17,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,29,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,gradient_boosting,43,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,6345.97621955761,3945.486667500001,2400.4895520576097,-60.84140574675021,488.2279706969905,4525.689518789702,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,6463.437282025397,3945.486667500001,2517.9506145253954,-63.81850521169945,706.308270041321,4866.5324953657855,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,0.0,seen_entity,H06_12,40,40,40,40,6355.609690413417,3945.486667500001,2410.123022913417,-61.08557007089204,485.95438449467696,4743.837427406724,OK,paired cohort meets minimum sample count,BASELINE_LOWER_MAE,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,24780.570290402906,11486.305733333333,13294.264557069575,-115.7401245074779,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,20872.788664871565,11486.305733333333,9386.48293153823,-81.7189020513236,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,0.0,unseen_entity,H06_12,6,6,6,6,24336.275686884608,11486.305733333333,12849.969953551272,-111.87208709115744,,,INSUFFICIENT_SAMPLE,paired count 6 is below minimum 30,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,17,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,29,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,lightgbm,43,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,seen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,seen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,seen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,0.0,seen_entity,H06_12,0,40,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,seen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,unseen_entity,H00,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,unseen_entity,H01_02,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,,unseen_entity,H03_05,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,29,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,43,deterministic_baseline,0.0,unseen_entity,H06_12,0,6,0,0,,,,,,,NO_COMMON_COHORT,model has no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
nrel_comstock,nbeats,17,deterministic_baseline,,unseen_entity,H13_PLUS,0,0,0,0,,,,,,,NO_COMMON_COHORT,model and baseline have no successful predictions,NOT_TESTED,paired_observation_bootstrap_mean_absolute_error,1000,30
